"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV347"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV348"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV349"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV350"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV351"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV352"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV353"	"Eukaryota"	"Ectocarpales"	"Phaeophyceae_16"	"Ectocarpales"	"Chordariaceae"	NA	NA
"ASV354"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV355"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV356"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV357"	"Eukaryota"	"Chordata"	"Ascidiacea"	"Stolidobranchia"	"Styelidae"	"Botryllus"	"Botryllus_schlosseri"
"ASV358"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV359"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV360"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV361"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV362"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV363"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV364"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV365"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV366"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV367"	"Eukaryota"	"Mollusca"	"Gastropoda"	NA	NA	NA	NA
"ASV368"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV369"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV370"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV371"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV372"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV373"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV374"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV375"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV376"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV377"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV378"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV379"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV380"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV381"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV382"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	"Clytiidae"	"Clytia"	NA
"ASV383"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	"Obeliidae"	"Obelia"	"Obelia_longissima"
"ASV384"	"Eukaryota"	"Haptista"	"Haptophyta"	"Isochrysidales"	"Noelaerhabdaceae"	"Emiliania"	"Emiliania_huxleyi"
"ASV385"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV386"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	"Campanulariidae"	"Campanularia"	"Campanularia_hincksii"
"ASV387"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	NA	NA	NA
"ASV388"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV389"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV390"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV391"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV392"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV393"	"Eukaryota"	"Porifera"	"Demospongiae"	"Axinellida"	"Raspailiidae"	"Raspailia"	NA
"ASV394"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV395"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV396"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV397"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV398"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV399"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV400"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV401"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV402"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV403"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV404"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV405"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV406"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV407"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV408"	"Eukaryota"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Hippolytidae"	"Hippolyte"	"Hippolyte_varians"
"ASV409"	"Eukaryota"	"Bryozoa"	"Gymnolaemata"	"Ctenostomatida"	"Vesiculariidae"	"Amathia"	NA
"ASV410"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV411"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV412"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV413"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV414"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV415"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV416"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV417"	"Eukaryota"	"Arthropoda"	NA	NA	NA	NA	NA
"ASV418"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV419"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV420"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV421"	"Eukaryota"	"Ectocarpales"	"Phaeophyceae_16"	"Ectocarpales"	"Chordariaceae"	NA	NA
"ASV422"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV423"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV424"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV425"	"Eukaryota"	"Chordata"	"Ascidiacea"	"Stolidobranchia"	"Styelidae"	"Botryllus"	"Botryllus_schlosseri"
"ASV426"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV427"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV428"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV429"	"Eukaryota"	"Chordata"	"Ascidiacea"	"Phlebobranchia"	"Ascidiidae"	"Ascidiella"	"Ascidiella_scabra"
"ASV430"	"Eukaryota"	"Mollusca"	"Gastropoda"	"Nudibranchia"	"Kentrodorididae"	"Jorunna"	"Jorunna_tomentosa"
"ASV431"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV432"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV433"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV434"	"Eukaryota"	"Ectocarpales"	"Phaeophyceae_16"	"Ectocarpales"	NA	NA	NA
"ASV435"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV436"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV437"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV438"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	"Obeliidae"	"Obelia"	"Obelia_dichotoma"
"ASV439"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV440"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV441"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV442"	"Eukaryota"	"Bacillariophyta"	NA	NA	NA	NA	NA
"ASV443"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV444"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV445"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV446"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV447"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV448"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV449"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV450"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV451"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV452"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV453"	"Eukaryota"	"Eustigmatales"	"Eustigmatophyceae_2"	"Eustigmatales"	"Monodopsidaceae"	"Nannochloropsis"	NA
"ASV454"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV455"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV456"	"Eukaryota"	"Chordata"	"Ascidiacea"	"Stolidobranchia"	"Styelidae"	"Botrylloides"	"Botrylloides_diegensis"
"ASV457"	"Eukaryota"	"Chordata"	"Ascidiacea"	"Stolidobranchia"	"Styelidae"	"Botryllus"	"Botryllus_schlosseri"
"ASV458"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV459"	"Eukaryota"	"Ectocarpales"	"Phaeophyceae_16"	"Ectocarpales"	"Scytosiphonaceae"	"Hapterophycus"	"Hapterophycus_canaliculatus"
"ASV460"	"Eukaryota"	"Ectocarpales"	"Phaeophyceae_16"	"Ectocarpales"	"Scytosiphonaceae"	"Hapterophycus"	"Hapterophycus_canaliculatus"
"ASV461"	"Eukaryota"	"Ectocarpales"	"Phaeophyceae_16"	"Ectocarpales"	"Scytosiphonaceae"	"Hapterophycus"	"Hapterophycus_canaliculatus"
"ASV462"	"Eukaryota"	"Annelida"	"Polychaeta"	"Phyllodocida"	"Phyllodocidae"	"Pterocirrus"	"Pterocirrus_macroceros"
"ASV463"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV464"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV465"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV466"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV467"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV468"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV469"	"Eukaryota"	"Eustigmatales"	"Eustigmatophyceae_2"	"Eustigmatales"	"Monodopsidaceae"	"Nannochloropsis"	NA
"ASV470"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV471"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV472"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV473"	"Eukaryota"	"Chordata"	"Ascidiacea"	"Phlebobranchia"	"Ascidiidae"	"Phallusia"	"Phallusia_mammillata"
"ASV474"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV475"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV476"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV477"	"Eukaryota"	"Annelida"	"Polychaeta"	"Phyllodocida"	"Nereididae"	"Platynereis"	"Platynereis_dumerilii"
"ASV478"	"Eukaryota"	"Annelida"	"Polychaeta"	"Phyllodocida"	"Nereididae"	"Platynereis"	"Platynereis_dumerilii"
"ASV479"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV480"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV481"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV482"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV483"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV484"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV485"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV486"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV487"	"Eukaryota"	"Mollusca"	"Bivalvia"	"Mytiloida"	"Mytilidae"	"Arcuatula"	"Arcuatula_senhousia"
"ASV488"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV489"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV490"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV491"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV492"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV493"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV494"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV495"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV496"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV497"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV498"	"Eukaryota"	"Annelida"	"Polychaeta"	"Phyllodocida"	"Polynoidae"	"Harmothoe"	"Harmothoe_imbricata"
"ASV499"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV500"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV501"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV502"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV503"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV504"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV505"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV506"	"Eukaryota"	"Chlorophyta"	"Chloropicophyceae"	"Chloropicales"	"Chloropicaceae"	"Chloroparvula"	"Chloroparvula_pacifica"
"ASV507"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV508"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV509"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV510"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV511"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV512"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV513"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV514"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV515"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV516"	"Eukaryota"	"Bryozoa"	"Gymnolaemata"	"Cheilostomatida"	"Cryptosulidae"	"Cryptosula"	"Cryptosula_pallasiana"
"ASV517"	"Eukaryota"	"Bryozoa"	"Gymnolaemata"	"Cheilostomatida"	"Cryptosulidae"	"Cryptosula"	"Cryptosula_pallasiana"
"ASV518"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV519"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV520"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV521"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV522"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	"Clytiidae"	"Clytia"	"Clytia_gracilis"
"ASV523"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV524"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV525"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV526"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV527"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV528"	"Eukaryota"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	"Mychonastaceae"	"Mychonastes"	"Mychonastes_homosphaera"
"ASV529"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV530"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	"Campanulariidae"	NA	NA
"ASV531"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV532"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV533"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV534"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV535"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV536"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV537"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV538"	"Eukaryota"	"Mollusca"	"Gastropoda"	"Nudibranchia"	"Glaucidae"	"Facelina"	"Facelina_bostoniensis"
"ASV539"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV540"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV541"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV542"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV543"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV544"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV545"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV546"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV547"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV548"	"Eukaryota"	"Chordata"	"Ascidiacea"	"Stolidobranchia"	"Styelidae"	"Polycarpa"	"Polycarpa_pomaria"
"ASV549"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV550"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	NA	NA	NA	NA
"ASV551"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV552"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV553"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV554"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV555"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV556"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV557"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV558"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV559"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV560"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV561"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV562"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV563"	"Eukaryota"	"Annelida"	"Polychaeta"	"Sabellida"	"Serpulidae"	"Ficopomatus"	"Ficopomatus_enigmaticus"
"ASV564"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV565"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV566"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV567"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV568"	"Eukaryota"	"Echinodermata"	"Echinoidea"	"Spatangoida"	"Loveniidae"	"Echinocardium"	"Echinocardium_flavescens"
"ASV569"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	NA	NA	NA
"ASV570"	"Eukaryota"	"Annelida"	"Polychaeta"	"Dinophilidae"	"Dinophilidae"	"Dimorphilus"	"Dimorphilus_gyrociliatus"
"ASV571"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV572"	"Eukaryota"	"Arthropoda"	"Hexanauplia"	"Poecilostomatoida"	"Lichomolgidae"	"Zygomolgus"	"Zygomolgus_dentatus"
"ASV573"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV574"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV575"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV576"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV577"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV578"	"Eukaryota"	"Platyhelminthes"	"Rhabditophora"	"Polycladida"	"Stylochidae"	"Imogine"	"Imogine_stellae"
"ASV579"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV580"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV581"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV582"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV583"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV584"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV585"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV586"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV587"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV588"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV589"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV590"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV591"	"Eukaryota"	"Rhodophyta"	"Florideophyceae"	NA	NA	NA	NA
"ASV592"	"Eukaryota"	"Porifera"	"Demospongiae"	"Dendroceratida"	"Halisarcidae"	"Halisarca"	"Halisarca_desqueyrouxae"
"ASV593"	"Eukaryota"	"Arthropoda"	NA	NA	NA	NA	NA
"ASV594"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV595"	"Eukaryota"	"Chordata"	"Ascidiacea"	"Aplousobranchia"	"Didemnidae"	"Diplosoma"	"Diplosoma_listerianum"
"ASV596"	"Eukaryota"	"Annelida"	"Polychaeta"	"Terebellida"	"Trichobranchidae"	"Octobranchus"	"Octobranchus_lingulatus"
"ASV597"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV598"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV599"	"Eukaryota"	"Rhodophyta"	"Florideophyceae"	"Bonnemaisoniales"	"Bonnemaisoniaceae"	"Asparagopsis"	"Asparagopsis_armata"
"ASV600"	"Eukaryota"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA
"ASV601"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV602"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV603"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV604"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV605"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV606"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV607"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV608"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV609"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV610"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV611"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV612"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV613"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV614"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV615"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV616"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV617"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV618"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV619"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV620"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV621"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV622"	"Eukaryota"	"Annelida"	"Polychaeta"	"Terebellida"	"Pectinariidae"	"Pectinaria"	"Pectinaria_koreni"
"ASV623"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV624"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV625"	"Eukaryota"	"Mollusca"	"Gastropoda"	NA	NA	NA	NA
"ASV626"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV627"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV628"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV629"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV630"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV631"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV632"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV633"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV634"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV635"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV636"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV637"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV638"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV639"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV640"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV641"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV642"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV643"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV644"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV645"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV646"	"Eukaryota"	"Syndiniales"	"Dinophyceae_8"	"Syndiniales"	"Syndiniaceae"	"Hematodinium"	NA
"ASV647"	"Eukaryota"	"Annelida"	"Polychaeta"	"Phyllodocida"	"Syllidae"	"Amblyosyllis"	"Amblyosyllis_idae"
"ASV648"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV649"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV650"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV651"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV652"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV653"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV654"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV655"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV656"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV657"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV658"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV659"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV660"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV661"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV662"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV663"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV664"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV665"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV666"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV667"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV668"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV669"	"Eukaryota"	"Porifera"	"Demospongiae"	"Suberitida"	"Suberitidae"	"Suberites"	NA
"ASV670"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV671"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV672"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV673"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV674"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV675"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV676"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV677"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV678"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV679"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV680"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV681"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV682"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV683"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV684"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV685"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV686"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV687"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV688"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV689"	"Eukaryota"	"Fucales"	"Phaeophyceae_5"	"Fucales"	"Himanthaliaceae"	"Himanthalia"	"Himanthalia_elongata"
"ASV690"	"Eukaryota"	"Eustigmatales"	"Eustigmatophyceae_2"	"Eustigmatales"	"Monodopsidaceae"	"Nannochloropsis"	NA
"ASV691"	"Eukaryota"	NA	NA	NA	NA	NA	NA
